Order ID,Product Name,Price,Quantity Sold,Full Name,Phone Number,Customer Email,Review,Rating,Review Date
5TP7GLNE25,Keyboard U3FM,432.95,243,William Brown,854-724-5277,5zmo9w13@yahoo.com,Im not happy with this. Its not good.,2,20/05/2020
5U3BUOD7L2,Mouse YDAF,1289.1,472,Patricia Davis,436-352-1931,75wyn7mr@yahoo.com,The item broke easily. I wouldnt recommend it.,2,04/06/2020
61OA3YHTJ0,Monitor 7BG0,201.23,78,Jennifer Garcia,714-457-3968,8rlec99f@hotmail.com,Not impressed with the quality. Its not great.,2,07/08/2021
63TOJHAVNT,Keyboard ZW32,394.23,318,James Smith,743-595-8202,ak7a7j6n@outlook.com,Its not a good product. Wouldnt buy again.,2,28/07/2021
68A2H7AEC8,Smartphone GB8S,1102.71,81,John Garcia,248-665-4687,3rxlk47y@outlook.com,The product is subpar. Quite dissatisfied.,2,27/05/2021
6F3S0Q2HY2,Laptop NBSL,893.15,471,Patricia Smith,306-728-1519,cirum8lb@hotmail.com,Not a good experience. It didnt work well.,2,06/10/2023
6HIJM3QRF7,Monitor YLJA,1254.6,215,Elizabeth Brown,942-159-4246,ivaeu1b3@hotmail.com,Its below average. I expected much better.,2,02/03/2022
6K1U943DCH,Monitor EE5S,576.44,259,James Davis,220-179-9679,memioo6i@hotmail.com,The quality is poor. Not happy with it.,2,07/02/2022
6M1VEE4QM6,Camera AFAJ,1132.99,348,Mary Williams,962-985-4801,jiw4l5ft@gmail.com,It doesnt work as described. Very disappointed.,2,06/07/2021
6RMVLDZFNB,Camera TGFI,712.02,417,Jennifer Garcia,790-482-8015,8kr1ztvp@yahoo.com,The item is not durable. Wouldnt recommend it.,2,10/05/2022
72GVW1HC0A,Monitor JKAS,836.61,17,Jennifer Brown,302-379-6757,cf4h9c3r@gmail.com,Not satisfied with the product. Its not good.,2,05/02/2020
72HW6RT3MR,Mouse ONAG,928.48,432,Patricia Davis,212-606-9242,crw2msrh@yahoo.com,Its not worth buying. Not happy with it.,2,28/11/2023
732ZVPERGQ,Tablet 4O4F,632.59,410,Patricia Jones,430-290-7060,et128klv@gmail.com,The quality is lacking. Its not reliable.,2,17/07/2020
76TR1OD03R,Headphones DDUQ,227.51,288,John Garcia,192-585-3993,4a4t6oi3@outlook.com,It didnt meet my needs. Quite dissatisfied.,2,13/05/2020
7A32IEM2VJ,Tablet KL5J,1016.72,385,William Johnson,535-776-4650,v31oey78@gmail.com,The product is disappointing. Not what I expected.,2,23/05/2023
7ERBJJ1GWW,Mouse Z1S4,651.65,472,William Smith,894-949-2577,t3nqjbzt@hotmail.com,Not a great buy. It doesnt work well.,2,08/11/2021
7KJKWD74D7,Headphones 79X0,1401.86,85,Jennifer Brown,228-661-1510,1qx72yad@gmail.com,Its poorly made. I wouldnt buy this again.,2,27/08/2020
7PC0P0AYH8,Printer DOFX,1350.63,364,Elizabeth Williams,488-515-9871,8ibjng6v@gmail.com,The item doesnt function properly. Not satisfied.,2,08/12/2020
7Q0JCZ9C58,Smartphone FBJ3,1283.63,373,James Johnson,686-428-8294,mog976tz@outlook.com,Not impressed with this purchase. Its not good.,2,15/08/2022
7RTXKODA2W,Camera QTAN,204.86,33,Jennifer Jones,691-684-4857,auraurln@yahoo.com,Its not a reliable product. I wouldnt recommend it.,2,11/01/2020
7TDXJUTW4P,Tablet Y9FT,234.03,1,Patricia Williams,301-491-5087,di1q0edk@outlook.com,The quality is not up to par. Very disappointed.,2,21/11/2022
7X5AMIDOU8,Monitor S71U,538.74,486,Linda Jones,641-252-9449,7gi4fs8k@hotmail.com,It doesnt work well. Im not satisfied.,2,12/03/2022
7YWFW2LJ47,Printer LV5U,737.59,487,William Davis,168-250-2008,varalyrt@hotmail.com,The product broke quickly. Not happy with it.,2,14/01/2022
89NCH5UFZS,Smartwatch PQDS,167.93,425,Michael Martinez,211-158-3356,xpo52ni8@hotmail.com,Not what I was expecting. Quite disappointed.,2,15/05/2021
8JEGTF8FC5,Laptop 9NF9,401.66,212,Michael Rodriguez,679-155-2021,5s02k2vk@gmail.com,Its a bad product. Wouldnt buy again.,2,15/12/2020
8QIR4R10L0,Monitor K4HW,1361.89,446,Jennifer Miller,968-897-2412,2f0pnayq@outlook.com,The item is not worth the price. Very dissatisfied.,2,01/09/2022
8S0T04JA6C,Headphones 4K5U,238.44,328,James Jones,685-680-7843,dm9hudgd@yahoo.com,Not a good purchase. It didnt work well.,2,10/08/2021
8SNLLU98CY,Smartwatch M5QD,225.15,110,Elizabeth Garcia,746-373-8611,u343vkjx@yahoo.com,The product is not reliable. I dont like it.,2,15/02/2022
8XRCJ4REGC,Laptop RGEF,1033.77,446,Patricia Rodriguez,158-238-4563,ma6v774r@outlook.com,Its cheaply made. Not a good experience.,2,12/03/2022
91MBFOJS5F,Mouse 2JDY,1439.42,346,William Williams,389-687-9394,gvp4m5k9@outlook.com,The quality is disappointing. Im not satisfied.,2,17/12/2023
93C7D4Q1DB,Mouse 8IIE,810.55,257,William Smith,934-979-6030,i0ab8909@hotmail.com,It doesnt work as it should. Quite unhappy.,2,13/12/2022
98LXI8Y82T,Monitor 075M,235.6,216,Mary Brown,225-734-8359,vazgp1iy@hotmail.com,The product is subpar. Not worth buying.,2,10/07/2021
9E8ZCMUDQH,Smartwatch JU7E,479.67,89,Robert Rodriguez,649-817-6482,sqkqfkru@outlook.com,Not impressed with this item. Its not good.,2,28/12/2021
9F2AJX1WVI,Smartwatch N0EX,151.74,122,Robert Martinez,224-507-5745,1xengnjy@hotmail.com,Its not a quality product. I wouldnt buy it again.,2,16/11/2021
9UV6QJ25VB,Headphones D7SW,1461.79,440,William Johnson,638-251-6970,4n0k3125@yahoo.com,The item doesnt work well. Very dissatisfied.,2,22/06/2020
9VXZ11PGSK,Mouse OREN,980.88,407,Jennifer Jones,478-571-4689,blcb2ken@outlook.com,Not happy with this purchase. Its not great.,2,02/03/2021
9YE1QXIQ2P,Tablet 6N7U,560.51,22,Robert Martinez,990-625-9575,otylvwjr@yahoo.com,Its a poor product. Not worth the money.,2,04/01/2022
9YPP2ULJW5,Mouse 7ZMV,1425.9,200,Elizabeth Smith,483-869-9332,07xco7dy@gmail.com,The product didnt meet my expectations. Quite disappointed.,2,09/11/2021
9YRAF579HL,Mouse 043T,961.15,61,Elizabeth Miller,265-397-5500,ilkdz96x@gmail.com,Not what I was hoping for. It doesnt work well.,2,24/04/2022
A10KEN9X3T,Smartphone ZOWV,1229.26,182,John Davis,292-668-5584,f1zpwfwt@outlook.com,Its not a reliable item. Wouldnt recommend it.,2,27/05/2022
A286GJBZSD,Laptop KICZ,585.19,387,William Jones,311-367-9286,pq2c67zd@gmail.com,The quality is lacking. Not a good product.,2,15/03/2022
A2K1CNI35E,Smartwatch HSHK,1096.02,120,Elizabeth Garcia,518-997-5823,hg10d78n@gmail.com,It doesnt function properly. Very disappointed.,2,03/06/2023
AESLWZYGLI,Camera DGGQ,711.82,215,Elizabeth Rodriguez,615-605-8599,0sj1md5b@yahoo.com,The item broke soon after purchase. Not happy.,2,10/07/2023
AHSO2MN2K1,Monitor ZKUN,1334.91,163,Jennifer Miller,636-785-3758,9ayki53x@gmail.com,Not a great product. I dont like it.,2,17/11/2023
AJ54ZIDFAR,Tablet NYNZ,1299.9,424,Jennifer Garcia,716-995-9689,vhyerprb@hotmail.com,Its poorly constructed. Not worth the price.,2,26/03/2023
AKA7WUH3G9,Headphones TWSS,629.79,306,Patricia Smith,551-263-6319,l3x52c22@yahoo.com,The product is disappointing. I wouldnt buy it again.,2,23/02/2023
AUPXSJB1OI,Smartphone HVO9,672.58,286,James Miller,429-605-8831,v0qcga43@yahoo.com,Not a good experience. It didnt work properly.,2,28/02/2023
AXEIWBYBI3,Keyboard ZXUA,1453.54,167,Michael Williams,630-670-1150,81zoof75@gmail.com,Its not well-made. I wouldnt recommend it.,2,12/09/2021
B1ZGAIL8VH,Monitor 1YKS,667.17,299,Linda Johnson,899-605-2058,pd79k98q@outlook.com,The item doesnt perform well. Quite dissatisfied.,2,03/10/2021
B2CPMWH8ZQ,Keyboard 9LSM,1410.07,63,Michael Rodriguez,524-190-9093,bzk3aj1t@outlook.com,Not impressed with the product. Its not great.,2,16/02/2022
BACFA9SR08,Keyboard 97QT,862.56,465,William Rodriguez,542-259-1758,6tsjv9hb@yahoo.com,Its not worth buying. Very disappointed.,2,03/11/2023
BAV47B0DGH,Mouse 5M1G,586.07,379,Michael Davis,981-735-7770,6hyy1av9@gmail.com,The product is substandard. I dont like it.,2,24/01/2021
BBRPC6DR7V,Camera GAGP,767.63,218,Michael Rodriguez,591-892-2423,ppvp2x73@outlook.com,Its not what I expected. Very disappointed.,2,19/02/2020
BD7WQ54HN2,Smartphone 5G87,313.44,359,William Johnson,277-403-6055,ahoxndyg@gmail.com,The quality is lacking. Not impressed at all.,2,08/03/2022
BEMPCZ7TRM,Smartwatch 9ZJL,1186.29,485,James Garcia,874-268-2876,59qrb7wr@hotmail.com,Not a good product. I wouldnt buy it again.,2,19/05/2023
BP2U1E11BP,Headphones LY2A,1200.13,276,Mary Miller,733-491-4280,xsz23rpc@yahoo.com,The item stopped working. Quite dissatisfied.,2,20/12/2021
BR40234X8L,Headphones H0T2,463.47,262,Mary Brown,104-424-8297,g9srbx1g@hotmail.com,Not worth the price. Very unhappy with it.,2,04/09/2022
C0CAV4ZGUI,Headphones 9WMV,650.42,331,Elizabeth Martinez,384-984-2844,se2xw6qz@outlook.com,The product doesnt work well. Not recommended.,2,21/07/2021
C3PG7T3VZ3,Mouse 3V7C,198.44,250,Elizabeth Smith,490-315-3845,o6kdn405@yahoo.com,The product didnt meet my expectations. Im not very satisfied.,2,25/06/2021
C61AI6X25X,Keyboard B0R6,1211.99,326,Michael Smith,646-579-7218,0p7f3uiv@yahoo.com,Its not as good as I hoped. I wouldnt recommend it.,2,27/05/2023
C7Y43OWVOI,Smartphone M164,321.68,427,John Johnson,618-791-6449,o9ffs0yr@outlook.com,Disappointed with the quality. It could have been better.,2,08/01/2021
CEMGQIJRY7,Camera G5KD,692.88,363,James Martinez,499-942-3001,cxtvdlaf@outlook.com,"It works, but barely. Not happy with this purchase.",2,08/11/2021
CEP5SOLSR7,Keyboard RYK3,964.26,274,Michael Garcia,980-701-8956,b3svvkkd@outlook.com,The item feels cheap. I expected more for the price.,2,18/06/2021
CLK4X11ISI,Keyboard BES6,237.54,43,Patricia Garcia,108-409-1726,bola03so@hotmail.com,Its below average. I dont think I would buy this again.,2,17/11/2021
CM6WWL8EWH,Mouse XL08,1261.95,334,Michael Miller,909-483-9879,6s1sx5rh@hotmail.com,The quality is lacking. I expected something better.,2,27/03/2023
CZ9ZU3TUKV,Mouse 41BW,1039.09,96,John Williams,974-858-2186,d9fku5vd@gmail.com,Its not worth the money. Disappointed with the performance.,2,24/10/2023
D3MHSRLRZ9,Tablet 8486,271.12,233,James Rodriguez,283-472-1918,uui9w4p6@outlook.com,The product is subpar. I am not pleased with it.,2,25/05/2022
D6CIAVSEWZ,Tablet R1R4,892.89,500,Linda Garcia,316-198-3811,1ub6yxzc@hotmail.com,It does not work as advertised. I am not satisfied.,2,18/09/2022
D7PKHSWOZ2,Camera I0UB,1029.16,17,John Garcia,487-103-8566,cio0eb60@outlook.com,Not impressed with this product. Wouldnt buy it again.,2,18/11/2023
DDGOOKYQY0,Smartwatch 0OYL,1071.99,143,James Rodriguez,788-742-8012,v75e8knj@hotmail.com,The quality is not great. I expected a lot more.,2,15/03/2021
DTO1S6IYE9,Monitor ZLUF,469.56,49,James Rodriguez,603-195-1169,qdwnr1a7@outlook.com,Its a poor product. Not what I was looking for.,2,17/02/2020
DUJ8ZPSQCT,Camera SYHR,317.25,461,Jennifer Williams,979-525-8536,5okmffai@yahoo.com,Doesnt function properly. Very disappointed.,2,03/02/2021
DZ50V8MVKP,Mouse 7QW3,1108.46,469,Linda Davis,686-791-9306,pyexz4ob@gmail.com,Not happy with this purchase. It doesnt work well.,2,24/08/2021
E174TRZR83,Monitor 5LD7,869.73,222,Linda Jones,140-252-9787,1651dj6p@hotmail.com,The item broke after a few uses. Very dissatisfied.,2,15/07/2023
E3LB05DMTD,Laptop 7EGA,1429.89,65,Jennifer Brown,730-855-8213,og2nhwtg@hotmail.com,Its cheaply made. Definitely not satisfied.,2,23/06/2021
E4YXBIHAED,Mouse RUBN,256.17,148,Patricia Williams,661-575-9079,u4zi2qqj@hotmail.com,Im not happy with the quality. It could be much better.,2,11/11/2022
E86SI0SCS2,Monitor 391C,147.21,424,Linda Smith,478-902-8718,02v7ndvp@hotmail.com,It does not perform well. Regret buying this.,2,02/02/2023
EBWW1M876E,Camera I013,199.63,129,Michael Williams,640-582-5362,a19221lo@gmail.com,The product failed to impress. I wouldnt recommend it.,2,02/11/2021
EGFBZK3ARK,Tablet GW1R,422.82,396,William Williams,666-331-7155,xfyfgaks@yahoo.com,Its not reliable. I dont think its worth buying.,2,22/06/2022
EIIBU081BQ,Smartphone T93C,1140.86,247,Robert Jones,116-242-8592,krxutvoc@hotmail.com,Poor performance. I expected something more durable.,2,04/08/2020
EKKXDQI3RE,Laptop JMN0,1363.68,226,Patricia Smith,659-404-6527,s7nu3is4@yahoo.com,Not satisfied with this item. It feels poorly made.,2,14/05/2022
ELD7D9TPB3,Laptop 7VEK,313.8,86,John Martinez,945-335-6905,7oae6n78@hotmail.com,The product is not what I expected. Quite disappointed.,2,09/04/2022
EO9BRFJ2YP,Tablet KK8T,531.72,47,James Brown,212-887-7806,t93g3qwt@yahoo.com,Its not well-made. Definitely wouldnt buy it again.,2,01/08/2021
EQXW6IP5TA,Printer BVEY,316.2,409,William Jones,599-485-9150,k4daftkr@outlook.com,Not what I was hoping for. Its not very good.,2,21/08/2021
ESGHURMI1V,Smartphone KF9L,495.46,429,Jennifer Jones,542-259-8601,0wxexmcf@hotmail.com,The quality is underwhelming. I dont like it.,2,02/01/2023
EUAU8ONYHY,Printer Q5WM,1485.54,19,James Garcia,655-963-1385,o5ov4vml@hotmail.com,It stopped working quickly. Very disappointed.,2,28/07/2022
EVZTF7BAVV,Smartphone 96XY,355.59,207,Linda Martinez,171-178-6480,659pnqbs@gmail.com,The product is not reliable. Its not worth it.,2,26/01/2023
EWCTY6A11C,Mouse HW9T,660.22,5,Linda Garcia,221-584-1346,653spfy1@outlook.com,Not worth the purchase. I wouldnt buy it again.,2,07/12/2021
F262R0CUX9,Monitor NATS,363.3,142,Robert Martinez,137-775-5959,61ssb6v1@hotmail.com,Im not impressed. It didnt meet my expectations.,2,05/08/2022
F2QU22L208,Smartwatch THFS,721.7,440,Robert Jones,600-120-1660,nge3ugft@hotmail.com,Its poorly constructed. I dont recommend it.,2,20/07/2020
FBGDDCWBUC,Monitor OCZP,1308.15,452,James Brown,728-337-7448,9o56dvzc@hotmail.com,The item doesnt function well. Im dissatisfied.,2,02/08/2021
FGOFM4QLFO,Headphones P0NI,450.85,359,Jennifer Johnson,405-624-2121,fc6tkw5v@outlook.com,Not a good product. It didnt work as expected.,2,16/01/2023
FJ9YRPYXLE,Smartphone KT98,304.68,5,James Brown,405-539-5545,yp4ocygs@outlook.com,Im not happy with the quality. Its pretty bad.,2,04/04/2021
FPGOYHMS6N,Laptop Z8DH,576.54,98,Michael Smith,452-844-6562,4dbq7obt@yahoo.com,The product is disappointing. I expected better.,2,01/09/2023
FRDT5GFS1Y,Tablet 86RX,798.71,138,Linda Garcia,862-258-8773,oet08cyf@yahoo.com,Not a reliable item. I wouldnt buy this again.,2,08/06/2022
FS96C6G60F,Monitor 82KF,1134.49,10,Patricia Miller,274-531-3064,jhi2g4ud@outlook.com,Its not worth the price. Quite unhappy with it.,2,09/02/2021
FU0T9EB5WV,Tablet CXBT,272.38,336,Elizabeth Brown,987-237-8555,hkiqsfla@hotmail.com,The quality is substandard. I dont like it.,2,03/08/2021
G03EQJBM5M,Monitor 165F,874.73,368,Mary Smith,103-571-3325,bpxoljll@yahoo.com,It doesnt perform well. Very disappointed.,2,09/03/2021
G3J6Y856OM,Camera HPZW,897.58,408,Elizabeth Davis,437-775-4546,pu5e51va@hotmail.com,The product didnt work properly. Im not satisfied.,2,11/12/2021
GAP6WLKT19,Smartphone GMBU,902.04,154,Jennifer Smith,934-408-4613,3aul65wz@gmail.com,Its cheaply made. Not worth the money.,2,09/06/2020
GIST5BVX78,Keyboard 5LET,344.37,268,Mary Jones,810-663-3054,0tqt8u3e@hotmail.com,Im not happy with this. Its not good.,2,12/07/2021
GLSBK3XF1K,Tablet 4DFO,1053.41,9,Patricia Williams,828-339-3446,2grpy074@yahoo.com,The item broke easily. I wouldnt recommend it.,2,02/04/2023
GTM1H1JX2X,Mouse L92C,1354.64,228,Elizabeth Johnson,577-387-2380,m5rfzmtf@gmail.com,Not impressed with the quality. Its not great.,2,20/05/2022
GU4S0PV52F,Tablet 027P,150.47,167,Patricia Smith,366-142-6298,xx4qelht@yahoo.com,Its not a good product. Wouldnt buy again.,2,04/01/2021
GWHQGHZYOI,Laptop IGFA,226.35,464,Patricia Garcia,332-573-5775,4g8d425u@outlook.com,The product is subpar. Quite dissatisfied.,2,19/04/2023
GYMW0WA7RF,Mouse CWHT,728.63,176,Linda Johnson,382-495-8340,c7yhg1nl@outlook.com,Not a good experience. It didnt work well.,2,26/05/2023
H254P4RFJC,Headphones LVWD,399.22,247,Mary Miller,345-649-6751,6ddg95ru@outlook.com,Its below average. I expected much better.,2,04/04/2020
H71RQKU9X0,Keyboard 0LXE,396.65,326,Michael Brown,429-233-9160,b6x628w6@hotmail.com,The quality is poor. Not happy with it.,2,18/08/2022
HE7AIEO6UL,Smartwatch 00VM,731.33,39,Mary Rodriguez,978-791-2204,lgweu4kr@yahoo.com,It doesnt work as described. Very disappointed.,2,08/02/2020
HF0W6W8Q31,Camera F3QN,281.6,175,Patricia Johnson,189-215-7731,fn6o49xg@gmail.com,The item is not durable. Wouldnt recommend it.,2,06/02/2022
HHWBIC4EIN,Tablet 42BB,319.79,219,Patricia Jones,257-590-2041,2ycp0h7a@gmail.com,Not satisfied with the product. Its not good.,2,20/07/2023
HOK7EF1VBH,Monitor J4XZ,142.05,481,Jennifer Williams,852-713-2571,j7w9zs90@yahoo.com,Its not worth buying. Not happy with it.,2,21/02/2020
HRNGM3IZIA,Laptop 8U3G,79.09,130,Robert Rodriguez,414-187-4801,2jn14bh2@gmail.com,The quality is lacking. Its not reliable.,2,12/12/2020
HTV55OLRFG,Smartphone TOTV,940.41,172,William Davis,634-803-8457,28ddfv1q@yahoo.com,It didnt meet my needs. Quite dissatisfied.,2,19/11/2020
I08UYF5PFQ,Camera EN3Q,1197.62,95,Linda Martinez,332-441-8269,n8zvkqw1@hotmail.com,The product is disappointing. Not what I expected.,2,26/03/2020
I277II4IUW,Headphones 4K8Z,525.25,366,Jennifer Williams,250-285-9630,vro69ehb@hotmail.com,Not a great buy. It doesnt work well.,2,25/06/2021
IA6RMMGPVI,Smartwatch FDCU,663.31,88,Michael Jones,191-160-6532,uk7614b0@outlook.com,Its poorly made. I wouldnt buy this again.,2,27/04/2023
ID1GQZNOEB,Mouse GMWM,958.62,297,James Davis,227-786-7962,rz2l9lgv@yahoo.com,The item doesnt function properly. Not satisfied.,2,19/08/2023
IDKFZ4401J,Headphones SYMK,1395.6,183,John Miller,890-234-3635,l2wwnj9a@gmail.com,Not impressed with this purchase. Its not good.,2,18/05/2023
IELGEU5B75,Laptop CJOU,647.01,206,John Garcia,109-854-8995,nhh5b88w@yahoo.com,Its not a reliable product. I wouldnt recommend it.,2,16/05/2020
ILHL40PJGG,Smartphone DJMN,1346.15,94,William Brown,928-413-5567,pv5l5bv8@outlook.com,The quality is not up to par. Very disappointed.,2,01/07/2020
INEG5MSXJ4,Monitor D0OI,209.94,85,Elizabeth Johnson,251-618-5377,h3pd0gdj@outlook.com,It doesnt work well. Im not satisfied.,2,03/05/2022
INFIZVQOJR,Headphones 3Z49,1385.83,409,Patricia Miller,596-279-1975,ebyb1rrg@hotmail.com,The product broke quickly. Not happy with it.,2,03/01/2020
IPTYLRA2AS,Smartphone 6USG,1205.16,56,Michael Brown,678-428-7278,i9p82cnc@outlook.com,Not what I was expecting. Quite disappointed.,2,04/07/2022
ITWRY1ARNT,Laptop MFFD,1339.01,30,William Brown,222-131-9321,t4fzjlbk@outlook.com,Its a bad product. Wouldnt buy again.,2,27/09/2021
IUGCDJAXJR,Camera Z75R,921.23,126,Patricia Rodriguez,404-618-4342,7h1vlfx7@yahoo.com,The item is not worth the price. Very dissatisfied.,2,07/08/2022
IX9MC2ZWGD,Printer XU06,345.97,468,James Davis,699-260-7449,vuaac2g4@hotmail.com,Not a good purchase. It didnt work well.,2,27/05/2020
J8GYC9NPCF,Keyboard AW2W,125.71,492,William Miller,947-345-9905,irmacyi8@hotmail.com,The product is not reliable. I dont like it.,2,06/08/2022
JZ7Q4WDAWU,Monitor ZNT6,1067.01,331,John Johnson,831-547-3032,osmy7675@yahoo.com,Its cheaply made. Not a good experience.,2,11/04/2022
K917J7KRR0,Smartphone ZXUA,1487.95,56,Robert Garcia,406-561-2582,r7wvmxj9@hotmail.com,The quality is disappointing. Im not satisfied.,2,06/08/2020
KAHQOTGUCC,Mouse 3ECR,544.52,185,Patricia Martinez,407-115-1077,a0j07cwa@gmail.com,It doesnt work as it should. Quite unhappy.,2,21/06/2021
KDKAI435YO,Keyboard J0GJ,751.69,481,Robert Brown,179-803-9830,n94wl3jn@yahoo.com,The product is subpar. Not worth buying.,2,08/08/2022
KOKTQ3OEMS,Smartphone HYME,558.56,62,Michael Smith,194-212-8052,emirkllx@yahoo.com,Not impressed with this item. Its not good.,2,02/01/2022
KU7VGE2OXE,Smartwatch F2VZ,448.61,100,Patricia Rodriguez,247-179-5936,2g3mcrpc@outlook.com,Its not a quality product. I wouldnt buy it again.,2,20/06/2022
KVLWOHYO5B,Printer 680H,1463.26,44,Mary Johnson,458-490-6370,q76ohfus@hotmail.com,The item doesnt work well. Very dissatisfied.,2,13/07/2022
KX8OF9JXR2,Headphones GTI1,580.59,454,Jennifer Johnson,790-120-6475,0fw3t404@gmail.com,Not happy with this purchase. Its not great.,2,05/09/2022
KY2Q1M4B4M,Smartwatch XRTI,503.45,488,William Johnson,866-886-3413,azwdxbam@hotmail.com,Its a poor product. Not worth the money.,2,04/12/2022
KZ751MZ5DJ,Camera BJQW,1494.44,177,Michael Davis,523-477-1131,cosogpnd@yahoo.com,The product didnt meet my expectations. Quite disappointed.,2,07/11/2023
KZY9FEI23T,Smartwatch ONBV,826.63,468,Jennifer Miller,631-441-9810,y0baf2rs@hotmail.com,Not what I was hoping for. It doesnt work well.,2,04/11/2020
L4J72N7NM4,Camera 0HWL,432.27,156,Robert Garcia,886-672-5083,1p8dlva8@yahoo.com,Its not a reliable item. Wouldnt recommend it.,2,07/10/2021
L537OPM5ZJ,Printer CYRW,127.34,47,Elizabeth Rodriguez,121-705-9198,vwbklfvq@yahoo.com,The quality is lacking. Not a good product.,2,15/01/2023
LHY3KV6AXH,Mouse OP1S,265.5,446,Linda Miller,562-119-2614,a18ocpri@hotmail.com,It doesnt function properly. Very disappointed.,2,25/05/2021
LOWPVU7CYJ,Mouse UQUD,670.97,315,Patricia Brown,932-865-9798,0lxbcpbq@yahoo.com,The item broke soon after purchase. Not happy.,2,18/01/2023
LXBNCUBW4E,Smartphone UJVD,520.44,470,Robert Miller,936-431-9282,uhp6c3ea@gmail.com,Not a great product. I dont like it.,2,06/03/2021
LXNJOYPNKW,Smartwatch 7JGT,1278.29,371,Mary Smith,993-513-7832,9zpnwpkj@gmail.com,Its poorly constructed. Not worth the price.,2,07/06/2023
MEICGHXZ93,Headphones ZO5H,527.61,393,Robert Johnson,441-673-4399,68m6bi63@outlook.com,The product is disappointing. I wouldnt buy it again.,2,07/07/2020
MNDSE1JYWX,Keyboard 45D7,1500,420,Linda Jones,957-303-1206,z2t2z40h@yahoo.com,Not a good experience. It didnt work properly.,2,11/07/2022
MOKCW9XGXK,Printer 8B2O,1434.05,90,James Davis,958-206-6957,nbk6ex8j@gmail.com,Its not well-made. I wouldnt recommend it.,2,13/02/2021
MZOKGD4J2G,Laptop N7VC,626.89,500,Michael Brown,825-936-9002,m423iz9v@yahoo.com,The item doesnt perform well. Quite dissatisfied.,2,20/04/2020
N0SSJP2OBK,Printer NOSS,396.39,340,James Jones,940-672-9654,3uzj02es@yahoo.com,Not impressed with the product. Its not great.,2,03/02/2020
N1V9LGFVQV,Monitor OT6V,290.44,90,Robert Brown,536-741-3256,yfxhswq3@gmail.com,Its not worth buying. Very disappointed.,2,05/05/2020
N2UJT3HD2Z,Smartphone 7SPV,523.27,22,Elizabeth Martinez,682-496-5499,wrwapq3f@yahoo.com,The product is substandard. I dont like it.,2,08/04/2020
NJRMTC2PMZ,Tablet L2HE,523.62,225,Elizabeth Davis,632-759-9407,kuzbe381@hotmail.com,Its not what I expected. Very disappointed.,2,24/01/2023
NN8NUHGMMB,Smartwatch U36X,1246.89,244,James Martinez,265-573-7751,8789hekz@yahoo.com,The quality is lacking. Not impressed at all.,2,08/10/2021
NSSBLEQAQ3,Headphones WNU3,795.56,31,Linda Johnson,661-280-6902,9nqr2jk9@gmail.com,Not a good product. I wouldnt buy it again.,2,05/12/2023
NSYJDJKZE7,Camera YUHM,898.95,347,Jennifer Davis,406-289-9361,knpbjvs8@gmail.com,The item stopped working. Quite dissatisfied.,2,09/10/2023
NT4MMW0ROG,Monitor 511G,259.98,72,Jennifer Johnson,581-812-7736,l462pikl@outlook.com,Not worth the price. Very unhappy with it.,2,27/08/2021
NVB4PSGTWK,Camera GZVX,248.63,54,Michael Williams,602-554-1320,b6t2qviu@yahoo.com,The product doesnt work well. Not recommended.,2,04/08/2023
NW2HEB394X,Monitor W30H,815.07,313,Linda Miller,199-401-1542,j1641sfy@hotmail.com,The product didnt meet my expectations. Im not very satisfied.,2,20/10/2022
O18NK7WY4X,Monitor 8NO6,748.4,452,Patricia Garcia,401-672-1723,zvzc20b5@yahoo.com,Its not as good as I hoped. I wouldnt recommend it.,2,22/11/2022
O2SHI8DUGX,Monitor 93EP,276.43,450,Elizabeth Rodriguez,104-735-5215,6rbdf5sx@hotmail.com,Disappointed with the quality. It could have been better.,2,16/04/2020
O5OFMVUSLU,Tablet 5GD1,1100.02,466,Mary Rodriguez,642-716-1979,0t7ijwtc@yahoo.com,"It works, but barely. Not happy with this purchase.",2,14/11/2020
O652JPJNCM,Monitor 88G8,646.71,27,Mary Garcia,207-134-1596,sryk4ug4@gmail.com,The item feels cheap. I expected more for the price.,2,04/07/2022
OASRGR34TS,Camera NCBP,973.66,8,Mary Miller,570-475-7953,7xaej3gh@gmail.com,Its below average. I dont think I would buy this again.,2,28/11/2023
OF94XJE8R0,Monitor CGRN,1230.25,244,Michael Davis,156-334-8193,awd3pfnf@yahoo.com,The quality is lacking. I expected something better.,2,01/05/2022
OLMFBZ7147,Camera NWAA,1323.68,460,Elizabeth Smith,212-817-5968,tcryv0q6@yahoo.com,Its not worth the money. Disappointed with the performance.,2,18/07/2021
OMXJE6RIQ1,Printer LY47,778.51,102,Linda Brown,946-933-6306,0jnysgff@outlook.com,The product is subpar. I am not pleased with it.,2,27/05/2021
ORBQWX1ZF5,Monitor 3HZF,309.84,262,Linda Jones,528-386-9396,yq8n449t@outlook.com,It does not work as advertised. I am not satisfied.,2,20/12/2022
OWTOJL2IRQ,Printer 1GKA,1104.27,363,Jennifer Garcia,232-313-5934,cop63m5b@yahoo.com,Not impressed with this product. Wouldnt buy it again.,2,11/07/2022
P066WSPGL0,Smartphone X5NO,1459.79,133,Linda Rodriguez,366-282-5646,y4pa5r0x@outlook.com,The quality is not great. I expected a lot more.,2,16/11/2022
